VAR,RESPONSE,MEANING
SC01,1,Nein (nicht an der Studie teilnehmen)
SC01,2,Ja
SC01,-9,Not answered
GE02,1,Ja ich spreche Deutsch auf muttersprachlichem Niveau.
GE02,2,Nein ich spreche Deutsch nicht auf muttersprachlichem Niveau.
GE02,-9,Not answered
RN01,1,female
RN01,2,male
RN01,3,person
FA02x18,63538,63538
FA02x18,10162,10162
FA02x18,82189,82189
FA02x18,82192,82192
FA02x18,21730,21730
FA02x18,28889,28889
FA02x18,80206,80206
FA02x18,79400,79400
FA02x18,83057,83057
FA02x18,40846,40846
FA02x18,61893,61893
FA02x18,45667,45667
FA02x18,54362,54362
FA02x18,58537,58537
FA02x18,83079,83079
FA02x18,57266,57266
FA02x18,37017,37017
FA02x18,1314,1314
FA02x18,40183,40183
FA02x18,85630,85630
FA02x18,83238,83238
FA02x18,22481,22481
FA02x18,51167,51167
FA02x18,67750,67750
FA02x18,23249,23249
FA02x18,63170,63170
FA02x18,68662,68662
FA02x18,48044,48044
FA02x18,16590,16590
FA02x18,44437,44437
FA02x18,74827,74827
FA02x18,50744,50744
FA02x18,79303,79303
FA02x18,41104,41104
FA02x18,22779,22779
FA02x18,65057,65057
FA02x18,28630,28630
FA02x18,39531,39531
FA02x18,41972,41972
FA02x18,36649,36649
FA02x18,10564,10564
FA02x18,76467,76467
FA02x18,9492,9492
FA02x18,18515,18515
FA02x18,17431,17431
FA02x18,40427,40427
FA02x18,20226,20226
FA02x18,48794,48794
FA02x18,3684,3684
FA02x18,19412,19412
FA02x18,41541,41541
FA02x18,84646,84646
FA02x18,61906,61906
FA02x18,2439,2439
FA02x18,54158,54158
FA02x18,60282,60282
FA02x18,75746,75746
FA02x18,24701,24701
FA02x18,45403,45403
FA02x18,6943,6943
FA02x18,15995,15995
FA02x18,66472,66472
FA02x18,35318,35318
FA02x18,17976,17976
FA02x18,60794,60794
FA02x18,82538,82538
FA02x18,85686,85686
FA02x18,66151,66151
FA02x18,84419,84419
FA02x18,53229,53229
FA02x18,56312,56312
FA02x18,37176,37176
FA02x18,74857,74857
FA02x18,2287,2287
FA02x18,82234,82234
FA02x18,33788,33788
FA02x18,84596,84596
FA02x18,29200,29200
FA02x18,61215,61215
FA02x18,75202,75202
FA02x18,8508,8508
FA02x18,57057,57057
FA02x18,35309,35309
FA02x18,65114,65114
FA02x18,17997,17997
FA02x18,66900,66900
FA02x18,59944,59944
FA02x18,43243,43243
FA02x18,77994,77994
FA02x18,40289,40289
FA02x18,28013,28013
FA02x18,27633,27633
FA02x18,30721,30721
FA02x18,45707,45707
FA02x18,12189,12189
FA02x18,76725,76725
FA02x18,39553,39553
FA02x18,80252,80252
FA02x18,16535,16535
FA02x18,53313,53313
FA02x18,56437,56437
FA02x18,81557,81557
FA02x18,3403,3403
FA02x18,65204,65204
FA02x18,32949,32949
FA02x18,37611,37611
FA02x18,54946,54946
FA02x18,6715,6715
FA02x18,53058,53058
FA02x18,16660,16660
FA02x18,85606,85606
FA02x18,38047,38047
FA02x18,24347,24347
FA02x18,47780,47780
FA02x18,67606,67606
FA02x18,11810,11810
FA02x18,4883,4883
FA02x18,4721,4721
FA02x18,83398,83398
FA02x18,15124,15124
FA02x18,26759,26759
FA02x18,33283,33283
FA02x18,83063,83063
FA02x18,71366,71366
FA02x18,48379,48379
FA02x18,6766,6766
FA02x18,77247,77247
FA02x18,41411,41411
FA02x18,26323,26323
FA02x18,30609,30609
FA02x18,48534,48534
FA02x18,38290,38290
FA02x18,42799,42799
FA02x18,81932,81932
FA02x18,32537,32537
FA02x18,73779,73779
FA02x18,42025,42025
FA02x18,48227,48227
FA02x18,52338,52338
FA02x18,16287,16287
FA02x18,2833,2833
FA02x18,1372,1372
FA02x18,20048,20048
FA02x18,75710,75710
FA02x18,48130,48130
FA02x18,73721,73721
FA02x18,6711,6711
FA02x18,45377,45377
FA02x18,10685,10685
FA02x18,27513,27513
FA02x18,46781,46781
FA02x18,32877,32877
FA02x18,28248,28248
FA02x18,40481,40481
FA02x18,73794,73794
FA02x18,36361,36361
FA02x18,6651,6651
FA02x18,47113,47113
FA02x18,65037,65037
FA02x18,28836,28836
FA02x18,31934,31934
FA02x18,43229,43229
FA02x18,11717,11717
FA02x18,68223,68223
FA02x18,40246,40246
FA02x18,78876,78876
FA02x18,21822,21822
FA02x18,26925,26925
FA02x18,69791,69791
FA02x18,4685,4685
FA02x18,57566,57566
FA02x18,23324,23324
FA02x18,32066,32066
FA02x18,30595,30595
FA02x18,31088,31088
FA02x18,75474,75474
FA02x18,49603,49603
FA02x18,6140,6140
FA02x18,70174,70174
FA02x18,1861,1861
FA02x18,19549,19549
FA02x18,63621,63621
FA02x18,41796,41796
FA02x18,58498,58498
FA02x18,44773,44773
FA02x18,42240,42240
FA02x18,74884,74884
FA02x18,34498,34498
FA02x18,58093,58093
FA02x18,42360,42360
FA02x18,52205,52205
FA02x18,74680,74680
FA02x18,77367,77367
FA02x18,8757,8757
FA02x18,29047,29047
FA02x18,21832,21832
FA02x18,53739,53739
FA02x18,4846,4846
FA02x18,56924,56924
FA02x18,14931,14931
FA02x18,41736,41736
FA02x18,27045,27045
FA02x18,28901,28901
FA02x18,30491,30491
FA02x18,32971,32971
FA02x18,20973,20973
FA02x18,78483,78483
FA02x18,9463,9463
FA02x18,78158,78158
FA02x18,59201,59201
FA02x18,69879,69879
FA02x18,30677,30677
FA02x18,83517,83517
FA02x18,82479,82479
FA02x18,66333,66333
FA02x18,54264,54264
FA02x18,14316,14316
FA02x18,18849,18849
FA02x18,37709,37709
FA02x18,44141,44141
FA02x18,31351,31351
FA02x18,1585,1585
FA02x18,64000,64000
FA02x18,13774,13774
FA02x18,49877,49877
FA02x18,70971,70971
FA02x18,51269,51269
FA02x18,12233,12233
FA02x18,15760,15760
FA02x18,3124,3124
FA02x18,30013,30013
FA02x18,5959,5959
FA02x18,27526,27526
FA02x18,9746,9746
FA02x18,3802,3802
FA02x18,766,766
FA02x18,36581,36581
FA02x18,52683,52683
FA02x18,85669,85669
FA02x18,67254,67254
FA02x18,53544,53544
FA02x18,49368,49368
FA02x18,56950,56950
FA02x18,78859,78859
FA02x18,32570,32570
FA02x18,31470,31470
FA02x18,25172,25172
FA02x18,51115,51115
FA02x18,78317,78317
FA02x18,62084,62084
FA02x18,81622,81622
FA02x18,46689,46689
FA02x18,74406,74406
FA02x18,37529,37529
FA02x18,26436,26436
FA02x18,57217,57217
FA02x18,59595,59595
FA02x18,55433,55433
FA02x18,11540,11540
FA02x18,74784,74784
FA02x18,50122,50122
FA02x18,41787,41787
FA02x18,28930,28930
FA02x18,19341,19341
FA02x18,48761,48761
FA02x18,78929,78929
FA02x18,76957,76957
FA02x18,37124,37124
FA02x18,7638,7638
FA02x18,45160,45160
FA02x18,46974,46974
FA02x18,41820,41820
FA02x18,37697,37697
FA02x18,6104,6104
FA02x18,70717,70717
FA02x18,38968,38968
FA02x18,22469,22469
FA02x18,59756,59756
FA02x18,33882,33882
FA02x18,23360,23360
FA02x18,54427,54427
FA02x18,85279,85279
FA02x18,32192,32192
FA02x18,11839,11839
FA02x18,2269,2269
FA02x18,73147,73147
FA02x18,23810,23810
FA02x18,31645,31645
FA02x18,48720,48720
FA02x18,85906,85906
FA02x18,16550,16550
FA02x18,73547,73547
FA02x18,33755,33755
FA02x18,44347,44347
FA02x19,55865,55865
FA02x19,48386,48386
FA02x19,80900,80900
FA02x19,49901,49901
FA02x19,77513,77513
FA02x19,35706,35706
FA02x19,14690,14690
FA02x19,36927,36927
FA02x19,13364,13364
FA02x19,50042,50042
FA02x19,80075,80075
FA02x19,26652,26652
FA02x19,64483,64483
FA02x19,8552,8552
FA02x19,46013,46013
FA02x19,13079,13079
FA02x19,34158,34158
FA02x19,59168,59168
FA02x19,57801,57801
FA02x19,55345,55345
FA02x19,85082,85082
FA02x19,38242,38242
FA02x19,74568,74568
FA02x19,65982,65982
FA02x19,47023,47023
FA02x19,70228,70228
FA02x19,24281,24281
FA02x19,69837,69837
FA02x19,1329,1329
FA02x19,9875,9875
FA02x19,38931,38931
FA02x19,68959,68959
FA02x19,11697,11697
FA02x19,43133,43133
FA02x19,41172,41172
FA02x19,31005,31005
FA02x19,51234,51234
FA02x19,52537,52537
FA02x19,38300,38300
FA02x19,846,846
FA02x19,24081,24081
FA02x19,63538,63538
FA02x19,10162,10162
FA02x19,82189,82189
FA02x19,82192,82192
FA02x19,21730,21730
FA02x19,28889,28889
FA02x19,80206,80206
FA02x19,79400,79400
FA02x19,83057,83057
FA02x19,40846,40846
FA02x19,61893,61893
FA02x19,45667,45667
FA02x19,54362,54362
FA02x19,58537,58537
FA02x19,83079,83079
FA02x19,57266,57266
FA02x19,37017,37017
FA02x19,1314,1314
FA02x19,40183,40183
FA02x19,85630,85630
FA02x19,83238,83238
FA02x19,22481,22481
FA02x19,51167,51167
FA02x19,67750,67750
FA02x19,23249,23249
FA02x19,63170,63170
FA02x19,68662,68662
FA02x19,48044,48044
FA02x19,16590,16590
FA02x19,44437,44437
FA02x19,74827,74827
FA02x19,50744,50744
FA02x19,79303,79303
FA02x19,41104,41104
FA02x19,22779,22779
FA02x19,65057,65057
FA02x19,28630,28630
FA02x19,39531,39531
FA02x19,41972,41972
FA02x19,36649,36649
FA02x19,10564,10564
FA02x19,76467,76467
FA02x19,9492,9492
FA02x19,18515,18515
FA02x19,17431,17431
FA02x19,40427,40427
FA02x19,20226,20226
FA02x19,48794,48794
FA02x19,3684,3684
FA02x19,19412,19412
FA02x19,41541,41541
FA02x19,84646,84646
FA02x19,61906,61906
FA02x19,2439,2439
FA02x19,54158,54158
FA02x19,60282,60282
FA02x19,75746,75746
FA02x19,24701,24701
FA02x19,45403,45403
FA02x19,6943,6943
FA02x19,15995,15995
FA02x19,66472,66472
FA02x19,35318,35318
FA02x19,17976,17976
FA02x19,60794,60794
FA02x19,82538,82538
FA02x19,85686,85686
FA02x19,66151,66151
FA02x19,84419,84419
FA02x19,53229,53229
FA02x19,56312,56312
FA02x19,37176,37176
FA02x19,74857,74857
FA02x19,2287,2287
FA02x19,82234,82234
FA02x19,33788,33788
FA02x19,84596,84596
FA02x19,29200,29200
FA02x19,61215,61215
FA02x19,75202,75202
FA02x19,8508,8508
FA02x19,57057,57057
FA02x19,35309,35309
FA02x19,65114,65114
FA02x19,17997,17997
FA02x19,66900,66900
FA02x19,59944,59944
FA02x19,43243,43243
FA02x19,77994,77994
FA02x19,40289,40289
FA02x19,28013,28013
FA02x19,27633,27633
FA02x19,30721,30721
FA02x19,45707,45707
FA02x19,12189,12189
FA02x19,76725,76725
FA02x19,39553,39553
FA02x19,80252,80252
FA02x19,16535,16535
FA02x19,53313,53313
FA02x19,56437,56437
FA02x19,81557,81557
FA02x19,3403,3403
FA02x19,65204,65204
FA02x19,32949,32949
FA02x19,37611,37611
FA02x19,54946,54946
FA02x19,6715,6715
FA02x19,53058,53058
FA02x19,16660,16660
FA02x19,85606,85606
FA02x19,38047,38047
FA02x19,24347,24347
FA02x19,47780,47780
FA02x19,67606,67606
FA02x19,11810,11810
FA02x19,4883,4883
FA02x19,4721,4721
FA02x19,83398,83398
FA02x19,15124,15124
FA02x19,26759,26759
FA02x19,33283,33283
FA02x19,83063,83063
FA02x19,71366,71366
FA02x19,48379,48379
FA02x19,6766,6766
FA02x19,77247,77247
FA02x19,41411,41411
FA02x19,26323,26323
FA02x19,30609,30609
FA02x19,48534,48534
FA02x19,38290,38290
FA02x19,42799,42799
FA02x19,81932,81932
FA02x19,32537,32537
FA02x19,73779,73779
FA02x19,42025,42025
FA02x19,48227,48227
FA02x19,52338,52338
FA02x19,16287,16287
FA02x19,2833,2833
FA02x19,1372,1372
FA02x19,20048,20048
FA02x19,75710,75710
FA02x19,48130,48130
FA02x19,73721,73721
FA02x19,6711,6711
FA02x19,45377,45377
FA02x19,10685,10685
FA02x19,27513,27513
FA02x19,46781,46781
FA02x19,32877,32877
FA02x19,28248,28248
FA02x19,40481,40481
FA02x19,73794,73794
FA02x19,36361,36361
FA02x19,6651,6651
FA02x19,47113,47113
FA02x19,65037,65037
FA02x19,28836,28836
FA02x19,31934,31934
FA02x19,43229,43229
FA02x19,11717,11717
FA02x19,68223,68223
FA02x19,40246,40246
FA02x19,78876,78876
FA02x19,21822,21822
FA02x19,26925,26925
FA02x19,69791,69791
FA02x19,4685,4685
FA02x19,57566,57566
FA02x19,23324,23324
FA02x19,32066,32066
FA02x19,30595,30595
FA02x19,31088,31088
FA02x19,75474,75474
FA02x19,49603,49603
FA02x19,6140,6140
FA02x19,70174,70174
FA02x19,1861,1861
FA02x19,19549,19549
FA02x19,63621,63621
FA02x19,41796,41796
FA02x19,58498,58498
FA02x19,44773,44773
FA02x19,42240,42240
FA02x19,74884,74884
FA02x19,34498,34498
FA02x19,58093,58093
FA02x19,42360,42360
FA02x19,52205,52205
FA02x19,74680,74680
FA02x19,77367,77367
FA02x19,8757,8757
FA02x19,29047,29047
FA02x19,21832,21832
FA02x19,53739,53739
FA02x19,4846,4846
FA02x19,56924,56924
FA02x19,14931,14931
FA02x19,41736,41736
FA02x19,27045,27045
FA02x19,28901,28901
FA02x19,30491,30491
FA02x19,32971,32971
FA02x19,20973,20973
FA02x19,78483,78483
FA02x19,9463,9463
FA02x19,78158,78158
FA02x19,59201,59201
FA02x19,69879,69879
FA02x19,30677,30677
FA02x19,83517,83517
FA02x19,82479,82479
FA02x19,66333,66333
FA02x19,54264,54264
FA02x19,14316,14316
FA02x19,18849,18849
FA02x19,37709,37709
FA02x19,44141,44141
FA02x19,31351,31351
FA02x19,1585,1585
FA02x19,64000,64000
FA02x19,13774,13774
FA02x19,49877,49877
FA02x19,70971,70971
FA02x19,51269,51269
FA02x19,12233,12233
FA02x19,15760,15760
FA02x19,3124,3124
FA02x19,30013,30013
FA02x19,5959,5959
FA02x19,27526,27526
FA02x19,9746,9746
FA02x19,3802,3802
FA02x19,766,766
FA02x19,36581,36581
FA02x19,52683,52683
FA02x19,85669,85669
FA02x19,67254,67254
FA02x19,53544,53544
FA02x19,49368,49368
FA02x19,56950,56950
FA02x19,78859,78859
FA02x19,32570,32570
FA02x19,31470,31470
FA02x19,25172,25172
FA02x19,51115,51115
FA02x19,78317,78317
FA02x19,62084,62084
FA02x19,81622,81622
FA02x19,46689,46689
FA02x19,74406,74406
FA02x19,37529,37529
FA02x19,26436,26436
FA02x19,57217,57217
FA02x19,59595,59595
FA02x19,55433,55433
FA02x19,11540,11540
FA02x19,74784,74784
FA02x19,50122,50122
FA02x19,41787,41787
FA02x19,28930,28930
FA02x19,19341,19341
FA02x19,48761,48761
FA02x19,78929,78929
FA02x19,76957,76957
FA02x19,37124,37124
FA02x19,7638,7638
FA02x19,45160,45160
FA02x19,46974,46974
FA02x19,41820,41820
FA02x19,37697,37697
FA02x19,6104,6104
FA02x19,70717,70717
FA02x19,38968,38968
FA02x19,22469,22469
FA02x19,59756,59756
FA02x19,33882,33882
FA02x19,23360,23360
FA02x19,54427,54427
FA02x19,85279,85279
FA02x19,32192,32192
FA02x19,11839,11839
FA02x19,2269,2269
FA02x19,73147,73147
FA02x19,23810,23810
FA02x19,31645,31645
FA02x19,48720,48720
FA02x19,85906,85906
FA02x19,16550,16550
FA02x19,73547,73547
FA02x19,33755,33755
FA02x19,44347,44347
FA02x20,55865,55865
FA02x20,48386,48386
FA02x20,80900,80900
FA02x20,49901,49901
FA02x20,77513,77513
FA02x20,35706,35706
FA02x20,14690,14690
FA02x20,36927,36927
FA02x20,13364,13364
FA02x20,50042,50042
FA02x20,80075,80075
FA02x20,26652,26652
FA02x20,64483,64483
FA02x20,8552,8552
FA02x20,46013,46013
FA02x20,13079,13079
FA02x20,34158,34158
FA02x20,59168,59168
FA02x20,57801,57801
FA02x20,55345,55345
FA02x20,85082,85082
FA02x20,38242,38242
FA02x20,74568,74568
FA02x20,65982,65982
FA02x20,47023,47023
FA02x20,70228,70228
FA02x20,24281,24281
FA02x20,69837,69837
FA02x20,1329,1329
FA02x20,9875,9875
FA02x20,38931,38931
FA02x20,68959,68959
FA02x20,11697,11697
FA02x20,43133,43133
FA02x20,41172,41172
FA02x20,31005,31005
FA02x20,51234,51234
FA02x20,52537,52537
FA02x20,38300,38300
FA02x20,846,846
FA02x20,24081,24081
FA02x20,63538,63538
FA02x20,10162,10162
FA02x20,82189,82189
FA02x20,82192,82192
FA02x20,21730,21730
FA02x20,28889,28889
FA02x20,80206,80206
FA02x20,79400,79400
FA02x20,83057,83057
FA02x20,40846,40846
FA02x20,61893,61893
FA02x20,45667,45667
FA02x20,54362,54362
FA02x20,58537,58537
FA02x20,83079,83079
FA02x20,57266,57266
FA02x20,37017,37017
FA02x20,1314,1314
FA02x20,40183,40183
FA02x20,85630,85630
FA02x20,83238,83238
FA02x20,22481,22481
FA02x20,51167,51167
FA02x20,67750,67750
FA02x20,23249,23249
FA02x20,63170,63170
FA02x20,68662,68662
FA02x20,48044,48044
FA02x20,16590,16590
FA02x20,44437,44437
FA02x20,74827,74827
FA02x20,50744,50744
FA02x20,79303,79303
FA02x20,41104,41104
FA02x20,22779,22779
FA02x20,65057,65057
FA02x20,28630,28630
FA02x20,39531,39531
FA02x20,41972,41972
FA02x20,36649,36649
FA02x20,10564,10564
FA02x20,76467,76467
FA02x20,9492,9492
FA02x20,18515,18515
FA02x20,17431,17431
FA02x20,40427,40427
FA02x20,20226,20226
FA02x20,48794,48794
FA02x20,3684,3684
FA02x20,19412,19412
FA02x20,41541,41541
FA02x20,84646,84646
FA02x20,61906,61906
FA02x20,2439,2439
FA02x20,54158,54158
FA02x20,60282,60282
FA02x20,75746,75746
FA02x20,24701,24701
FA02x20,45403,45403
FA02x20,6943,6943
FA02x20,15995,15995
FA02x20,66472,66472
FA02x20,35318,35318
FA02x20,17976,17976
FA02x20,60794,60794
FA02x20,82538,82538
FA02x20,85686,85686
FA02x20,66151,66151
FA02x20,84419,84419
FA02x20,53229,53229
FA02x20,56312,56312
FA02x20,37176,37176
FA02x20,74857,74857
FA02x20,2287,2287
FA02x20,82234,82234
FA02x20,33788,33788
FA02x20,84596,84596
FA02x20,29200,29200
FA02x20,61215,61215
FA02x20,75202,75202
FA02x20,8508,8508
FA02x20,57057,57057
FA02x20,35309,35309
FA02x20,65114,65114
FA02x20,17997,17997
FA02x20,66900,66900
FA02x20,59944,59944
FA02x20,43243,43243
FA02x20,77994,77994
FA02x20,40289,40289
FA02x20,28013,28013
FA02x20,27633,27633
FA02x20,30721,30721
FA02x20,45707,45707
FA02x20,12189,12189
FA02x20,76725,76725
FA02x20,39553,39553
FA02x20,80252,80252
FA02x20,16535,16535
FA02x20,53313,53313
FA02x20,56437,56437
FA02x20,81557,81557
FA02x20,3403,3403
FA02x20,65204,65204
FA02x20,32949,32949
FA02x20,37611,37611
FA02x20,54946,54946
FA02x20,6715,6715
FA02x20,53058,53058
FA02x20,16660,16660
FA02x20,85606,85606
FA02x20,38047,38047
FA02x20,24347,24347
FA02x20,47780,47780
FA02x20,67606,67606
FA02x20,11810,11810
FA02x20,4883,4883
FA02x20,4721,4721
FA02x20,83398,83398
FA02x20,15124,15124
FA02x20,26759,26759
FA02x20,33283,33283
FA02x20,83063,83063
FA02x20,71366,71366
FA02x20,48379,48379
FA02x20,6766,6766
FA02x20,77247,77247
FA02x20,41411,41411
FA02x20,26323,26323
FA02x20,30609,30609
FA02x20,48534,48534
FA02x20,38290,38290
FA02x20,42799,42799
FA02x20,81932,81932
FA02x20,32537,32537
FA02x20,73779,73779
FA02x20,42025,42025
FA02x20,48227,48227
FA02x20,52338,52338
FA02x20,16287,16287
FA02x20,2833,2833
FA02x20,1372,1372
FA02x20,20048,20048
FA02x20,75710,75710
FA02x20,48130,48130
FA02x20,73721,73721
FA02x20,6711,6711
FA02x20,45377,45377
FA02x20,10685,10685
FA02x20,27513,27513
FA02x20,46781,46781
FA02x20,32877,32877
FA02x20,28248,28248
FA02x20,40481,40481
FA02x20,73794,73794
FA02x20,36361,36361
FA02x20,6651,6651
FA02x20,47113,47113
FA02x20,65037,65037
FA02x20,28836,28836
FA02x20,31934,31934
FA02x20,43229,43229
FA02x20,11717,11717
FA02x20,68223,68223
FA02x20,40246,40246
FA02x20,78876,78876
FA02x20,21822,21822
FA02x20,26925,26925
FA02x20,69791,69791
FA02x20,4685,4685
FA02x20,57566,57566
FA02x20,23324,23324
FA02x20,32066,32066
FA02x20,30595,30595
FA02x20,31088,31088
FA02x20,75474,75474
FA02x20,49603,49603
FA02x20,6140,6140
FA02x20,70174,70174
FA02x20,1861,1861
FA02x20,19549,19549
FA02x20,63621,63621
FA02x20,41796,41796
FA02x20,58498,58498
FA02x20,44773,44773
FA02x20,42240,42240
FA02x20,74884,74884
FA02x20,34498,34498
FA02x20,58093,58093
FA02x20,42360,42360
FA02x20,52205,52205
FA02x20,74680,74680
FA02x20,77367,77367
FA02x20,8757,8757
FA02x20,29047,29047
FA02x20,21832,21832
FA02x20,53739,53739
FA02x20,4846,4846
FA02x20,56924,56924
FA02x20,14931,14931
FA02x20,41736,41736
FA02x20,27045,27045
FA02x20,28901,28901
FA02x20,30491,30491
FA02x20,32971,32971
FA02x20,20973,20973
FA02x20,78483,78483
FA02x20,9463,9463
FA02x20,78158,78158
FA02x20,59201,59201
FA02x20,69879,69879
FA02x20,30677,30677
FA02x20,83517,83517
FA02x20,82479,82479
FA02x20,66333,66333
FA02x20,54264,54264
FA02x20,14316,14316
FA02x20,18849,18849
FA02x20,37709,37709
FA02x20,44141,44141
FA02x20,31351,31351
FA02x20,1585,1585
FA02x20,64000,64000
FA02x20,13774,13774
FA02x20,49877,49877
FA02x20,70971,70971
FA02x20,51269,51269
FA02x20,12233,12233
FA02x20,15760,15760
FA02x20,3124,3124
FA02x20,30013,30013
FA02x20,5959,5959
FA02x20,27526,27526
FA02x20,9746,9746
FA02x20,3802,3802
FA02x20,766,766
FA02x20,36581,36581
FA02x20,52683,52683
FA02x20,85669,85669
FA02x20,67254,67254
FA02x20,53544,53544
FA02x20,49368,49368
FA02x20,56950,56950
FA02x20,78859,78859
FA02x20,32570,32570
FA02x20,31470,31470
FA02x20,25172,25172
FA02x20,51115,51115
FA02x20,78317,78317
FA02x20,62084,62084
FA02x20,81622,81622
FA02x20,46689,46689
FA02x20,74406,74406
FA02x20,37529,37529
FA02x20,26436,26436
FA02x20,57217,57217
FA02x20,59595,59595
FA02x20,55433,55433
FA02x20,11540,11540
FA02x20,74784,74784
FA02x20,50122,50122
FA02x20,41787,41787
FA02x20,28930,28930
FA02x20,19341,19341
FA02x20,48761,48761
FA02x20,78929,78929
FA02x20,76957,76957
FA02x20,37124,37124
FA02x20,7638,7638
FA02x20,45160,45160
FA02x20,46974,46974
FA02x20,41820,41820
FA02x20,37697,37697
FA02x20,6104,6104
FA02x20,70717,70717
FA02x20,38968,38968
FA02x20,22469,22469
FA02x20,59756,59756
FA02x20,33882,33882
FA02x20,23360,23360
FA02x20,54427,54427
FA02x20,85279,85279
FA02x20,32192,32192
FA02x20,11839,11839
FA02x20,2269,2269
FA02x20,73147,73147
FA02x20,23810,23810
FA02x20,31645,31645
FA02x20,48720,48720
FA02x20,85906,85906
FA02x20,16550,16550
FA02x20,73547,73547
FA02x20,33755,33755
FA02x20,44347,44347
FA03x01,1,'PR01'
FA03x01,2,'PR02'
FA03x01,3,'PR03'
FA03x01,4,'PR04'
FA03x01,5,'PR05'
FA03x01,6,'PR06'
FA03x01,7,'PR07'
FA03x01,8,'PR08'
FA03x01,9,'PR09'
FA03x01,10,'PR10'
FA03x02,1,'PR01'
FA03x02,2,'PR02'
FA03x02,3,'PR03'
FA03x02,4,'PR04'
FA03x02,5,'PR05'
FA03x02,6,'PR06'
FA03x02,7,'PR07'
FA03x02,8,'PR08'
FA03x02,9,'PR09'
FA03x02,10,'PR10'
FA03x03,1,'PR01'
FA03x03,2,'PR02'
FA03x03,3,'PR03'
FA03x03,4,'PR04'
FA03x03,5,'PR05'
FA03x03,6,'PR06'
FA03x03,7,'PR07'
FA03x03,8,'PR08'
FA03x03,9,'PR09'
FA03x03,10,'PR10'
FA03x04,1,'PR01'
FA03x04,2,'PR02'
FA03x04,3,'PR03'
FA03x04,4,'PR04'
FA03x04,5,'PR05'
FA03x04,6,'PR06'
FA03x04,7,'PR07'
FA03x04,8,'PR08'
FA03x04,9,'PR09'
FA03x04,10,'PR10'
FA03x05,1,'PR01'
FA03x05,2,'PR02'
FA03x05,3,'PR03'
FA03x05,4,'PR04'
FA03x05,5,'PR05'
FA03x05,6,'PR06'
FA03x05,7,'PR07'
FA03x05,8,'PR08'
FA03x05,9,'PR09'
FA03x05,10,'PR10'
FA03x06,1,'PR01'
FA03x06,2,'PR02'
FA03x06,3,'PR03'
FA03x06,4,'PR04'
FA03x06,5,'PR05'
FA03x06,6,'PR06'
FA03x06,7,'PR07'
FA03x06,8,'PR08'
FA03x06,9,'PR09'
FA03x06,10,'PR10'
FA03x07,1,'PR01'
FA03x07,2,'PR02'
FA03x07,3,'PR03'
FA03x07,4,'PR04'
FA03x07,5,'PR05'
FA03x07,6,'PR06'
FA03x07,7,'PR07'
FA03x07,8,'PR08'
FA03x07,9,'PR09'
FA03x07,10,'PR10'
FA03x08,1,'PR01'
FA03x08,2,'PR02'
FA03x08,3,'PR03'
FA03x08,4,'PR04'
FA03x08,5,'PR05'
FA03x08,6,'PR06'
FA03x08,7,'PR07'
FA03x08,8,'PR08'
FA03x08,9,'PR09'
FA03x08,10,'PR10'
FA03x09,1,'PR01'
FA03x09,2,'PR02'
FA03x09,3,'PR03'
FA03x09,4,'PR04'
FA03x09,5,'PR05'
FA03x09,6,'PR06'
FA03x09,7,'PR07'
FA03x09,8,'PR08'
FA03x09,9,'PR09'
FA03x09,10,'PR10'
FA03x10,1,'PR01'
FA03x10,2,'PR02'
FA03x10,3,'PR03'
FA03x10,4,'PR04'
FA03x10,5,'PR05'
FA03x10,6,'PR06'
FA03x10,7,'PR07'
FA03x10,8,'PR08'
FA03x10,9,'PR09'
FA03x10,10,'PR10'
FA04,1,neutral
FA04,2,positive
FA04,3,negative
SD01,1,weiblich
SD01,2,männlich
SD01,3,nicht-binär
SD01,4,anderes
SD01,-9,Not answered
SD15_01a,1,Not checked
SD15_01a,2,Checked
FINISHED,0,Canceled
FINISHED,1,Finished
Q_VIEWER,0,Respondent
Q_VIEWER,1,Spectator
